protein	contrast	estimate	pvalue
NUDT4	LB-NL+ vs LB-NL-	0.303974264374875	0.0215070833975489
NUDT5	LB-NL+ vs LB-NL-	0.0963656059723445	0.488323016838615
NUDT9	LB-NL+ vs LB-NL-	-0.037217492098606	0.810161097287591
NUMA1	LB-NL+ vs LB-NL-	0.28441439184946	0.171361799324109
NUMBL	LB-NL+ vs LB-NL-	-0.0330068324609264	0.851489578970778
NUP85	LB-NL+ vs LB-NL-	0.305606186779673	0.0945062394099615
NUTF2	LB-NL+ vs LB-NL-	-0.119147610746668	0.0416793199179964
OAT	LB-NL+ vs LB-NL-	-0.0350375387256591	0.92532501801922
OCIAD1	LB-NL+ vs LB-NL-	-0.00841578509026582	0.980715408696173
OCIAD2	LB-NL+ vs LB-NL-	-0.0650043710459426	0.82785070230432
OCRL	LB-NL+ vs LB-NL-	-0.0399835457532983	0.946017171038352
OGDH	LB-NL+ vs LB-NL-	0.0161625555250632	0.956630650931698
OGDHL	LB-NL+ vs LB-NL-	-0.0244308931523792	0.944627391973783
OGFR	LB-NL+ vs LB-NL-	0.172877518099769	0.41908026707846
OGT	LB-NL+ vs LB-NL-	-0.191851951189773	0.239308990033782
OLA1	LB-NL+ vs LB-NL-	-0.0403211885875702	0.671499488784776
OMG	LB-NL+ vs LB-NL-	0.248536791353141	0.12181723313
OPA1	LB-NL+ vs LB-NL-	-0.249201455246812	0.0261154930518009
OPA3	LB-NL+ vs LB-NL-	-0.0413394304883703	0.661976360174944
OPALIN	LB-NL+ vs LB-NL-	0.389980791421738	0.178587684268351
OPCML	LB-NL+ vs LB-NL-	-0.110996010227218	0.571918743456363
OPTN	LB-NL+ vs LB-NL-	-0.210134481732136	0.0459710154429307
ORM1	LB-NL+ vs LB-NL-	-0.0452398453526048	0.989435116896499
ORM2	LB-NL+ vs LB-NL-	-0.161327652085196	0.636873437915885
OSBP	LB-NL+ vs LB-NL-	-0.0767007575976985	0.564139213370094
OSBPL10	LB-NL+ vs LB-NL-	0.0813416624896666	0.828749665175925
OSBPL1A	LB-NL+ vs LB-NL-	0.136952344687135	0.52073627715281
OSBPL2	LB-NL+ vs LB-NL-	0.188699596115545	0.148769901948962
OSBPL8	LB-NL+ vs LB-NL-	-0.255893087662356	0.225763261655204
OSBPL9	LB-NL+ vs LB-NL-	-0.0835721449803457	0.87046756644661
OSTF1	LB-NL+ vs LB-NL-	-0.00947770709557593	0.991100089114497
OTUB1	LB-NL+ vs LB-NL-	-0.0385078189093342	0.779380140670416
OXCT1	LB-NL+ vs LB-NL-	-0.170848077879035	0.044597653333693
OXR1	LB-NL+ vs LB-NL-	0.141693389899861	0.448225704647259
OXSM	LB-NL+ vs LB-NL-	-0.208734614746236	0.000182006480305752
OXSR1	LB-NL+ vs LB-NL-	0.0720737371354796	0.5621511070461
P2RX7	LB-NL+ vs LB-NL-	0.243838533173663	0.524839432038007
P4HB	LB-NL+ vs LB-NL-	-0.0525890543384231	0.656938109397609
PA2G4	LB-NL+ vs LB-NL-	0.212269323163331	0.0183404516638612
PABPC1	LB-NL+ vs LB-NL-	0.00714762348513774	0.993056035096465
PABPC1L2A	LB-NL+ vs LB-NL-	0.118570399836003	0.780056047193121
PACS1	LB-NL+ vs LB-NL-	-0.199141042180954	0.135748725840963
PACS2	LB-NL+ vs LB-NL-	0.134225365241009	0.681723937315688
PACSIN1	LB-NL+ vs LB-NL-	-0.188736256339313	0.101499459327583
PACSIN2	LB-NL+ vs LB-NL-	0.0790336999678392	0.718970355984023
PADI2	LB-NL+ vs LB-NL-	0.321741690401452	0.00106875015350738
PAFAH1B1	LB-NL+ vs LB-NL-	0.00679220485868932	0.989901022758334
PAFAH1B2	LB-NL+ vs LB-NL-	0.0161850870332498	0.97388754604176
PAFAH1B3	LB-NL+ vs LB-NL-	0.0294930456951294	0.884248747900742
PAICS	LB-NL+ vs LB-NL-	0.193864108476215	0.104237245667409
PAIP1	LB-NL+ vs LB-NL-	-0.0955551214853785	0.540501578079948
PAK1	LB-NL+ vs LB-NL-	-0.133160144066875	0.0963833890228021
PAK2	LB-NL+ vs LB-NL-	0.0571408088296345	0.680859865901543
PAK3	LB-NL+ vs LB-NL-	0.101839521318651	0.706202505239486
PALM	LB-NL+ vs LB-NL-	-0.226928035249992	0.0436137254024741
PALM2	LB-NL+ vs LB-NL-	-0.146246872424315	0.431861490435291
PAM	LB-NL+ vs LB-NL-	-0.515572615839669	0.0258341092541378
PANK4	LB-NL+ vs LB-NL-	-0.0896500955657226	0.529449141682015
PARK7	LB-NL+ vs LB-NL-	-0.0105323284788103	0.973365320326276
PARP1	LB-NL+ vs LB-NL-	0.327388866842174	0.00288389726989213
PBXIP1	LB-NL+ vs LB-NL-	0.271824007738811	0.0887575596857293
PC	LB-NL+ vs LB-NL-	0.160168910952693	0.0152539545909907
PCBD1	LB-NL+ vs LB-NL-	0.079633898617117	0.760004160893235
PCBD2	LB-NL+ vs LB-NL-	0.156485326400139	0.0941293104196859
PCBP1	LB-NL+ vs LB-NL-	0.105086144195589	0.089161439271386
PCBP2	LB-NL+ vs LB-NL-	0.147732036126278	0.387106253682696
PCCA	LB-NL+ vs LB-NL-	0.0170399300553341	0.959164109686884
PCCB	LB-NL+ vs LB-NL-	-0.0430160768336539	0.707555543891971
PCDH1	LB-NL+ vs LB-NL-	-0.163266623646218	0.681798192890352
PCDH10	LB-NL+ vs LB-NL-	-0.227241285702989	0.00165862836163189
PCDH7	LB-NL+ vs LB-NL-	-0.0334251383438367	0.966495035621922
PCLO	LB-NL+ vs LB-NL-	-0.459016339812152	0.0961441462964845
PCMT1	LB-NL+ vs LB-NL-	-0.122699711853025	0.030741259744469
PCP4	LB-NL+ vs LB-NL-	-0.823817140791811	0.0412677573950033
PCSK1N	LB-NL+ vs LB-NL-	-0.25114228918621	0.249583509508357
PCSK2	LB-NL+ vs LB-NL-	-0.30400081861894	0.208706834648992
PCYOX1	LB-NL+ vs LB-NL-	0.111837890031281	0.560020071845094
PCYOX1L	LB-NL+ vs LB-NL-	-0.102317343310966	0.460145221011564
PCYT2	LB-NL+ vs LB-NL-	-0.0389519319565905	0.747049756868689
PDAP1	LB-NL+ vs LB-NL-	0.051332849249215	0.887901668241953
PDCD5	LB-NL+ vs LB-NL-	-0.211620922395977	0.0019443784888924
PDCD6	LB-NL+ vs LB-NL-	-0.0397771816989793	0.666693192899268
PDCD6IP	LB-NL+ vs LB-NL-	-0.0175648455824468	0.913378653813419
PDDC1	LB-NL+ vs LB-NL-	-0.00655613784571468	0.995913992206946
PDE10A	LB-NL+ vs LB-NL-	-1.24265586312379	0.138425416137382
PDE12	LB-NL+ vs LB-NL-	-0.139798561174922	0.57158437688387
PDE1B	LB-NL+ vs LB-NL-	-0.717815962896618	0.0647750604398717
PDE1C	LB-NL+ vs LB-NL-	0.421260141501875	0.0271438662467949
PDE2A	LB-NL+ vs LB-NL-	-0.849725443979978	0.0419008738208609
PDE4B	LB-NL+ vs LB-NL-	-0.0481754693120378	0.927320756869084
PDE8A	LB-NL+ vs LB-NL-	0.384228489974568	0.150754032552324
PDHA1	LB-NL+ vs LB-NL-	-0.0198936924887867	0.948586495624758
PDHB	LB-NL+ vs LB-NL-	-0.128431995907311	0.122573750303895
PDHX	LB-NL+ vs LB-NL-	0.00194668228459963	0.999484575607127
PDIA3	LB-NL+ vs LB-NL-	-0.00144128917265708	0.999585956656365
PDIA4	LB-NL+ vs LB-NL-	0.0983582426590205	0.665630513703825
PDIA6	LB-NL+ vs LB-NL-	0.0808967145768655	0.484814287651735
PDK2	LB-NL+ vs LB-NL-	0.0228072380663913	0.954225086566444
PDK3	LB-NL+ vs LB-NL-	-0.205404871120605	0.0357893831676316
PDLIM5	LB-NL+ vs LB-NL-	0.179017917196082	0.295129454755119
PDP1	LB-NL+ vs LB-NL-	-0.0249459661128792	0.844506982007099
PDPK1	LB-NL+ vs LB-NL-	-0.248834464111687	0.0991362087499439
PDXK	LB-NL+ vs LB-NL-	-0.0379534171209219	0.804371409578782
PDXP	LB-NL+ vs LB-NL-	-0.216898439901026	0.0252938895768502
PDYN	LB-NL+ vs LB-NL-	-0.581742165294247	0.182813717392499
PEA15	LB-NL+ vs LB-NL-	-0.0340121134447853	0.915044846585144
PEBP1	LB-NL+ vs LB-NL-	0.00330016350347689	0.997244989730481
PEF1	LB-NL+ vs LB-NL-	-0.0129552170537819	0.982033343889132
PELO	LB-NL+ vs LB-NL-	0.254201376750276	0.05649662704529
PENK	LB-NL+ vs LB-NL-	-0.870325223585028	0.0359625985322138
PEPD	LB-NL+ vs LB-NL-	-0.0312438181859916	0.925491569946144
PEX19	LB-NL+ vs LB-NL-	-0.0619466388646353	0.827189525690483
PEX5L	LB-NL+ vs LB-NL-	-0.0918348851407207	0.771287141008512
PFAS	LB-NL+ vs LB-NL-	-0.149408928164821	0.303816526407944
PFDN1	LB-NL+ vs LB-NL-	0.00129165592657295	0.999712646893994
PFDN2	LB-NL+ vs LB-NL-	-0.0258689291240334	0.929091028188485
PFDN4	LB-NL+ vs LB-NL-	-0.0213373285887981	0.965324771110049
PFDN5	LB-NL+ vs LB-NL-	-0.0854667121451127	0.285872839114063
PFDN6	LB-NL+ vs LB-NL-	-0.0616884509355732	0.362751920468042
PFKFB2	LB-NL+ vs LB-NL-	0.0655983523126067	0.831364203785556
PFKL	LB-NL+ vs LB-NL-	0.100218121800983	0.331710056209171
PFKM	LB-NL+ vs LB-NL-	-0.00949816546443097	0.973867524809806
PFKP	LB-NL+ vs LB-NL-	0.0524359654529262	0.769526253219905
PFN1	LB-NL+ vs LB-NL-	0.0423103760446224	0.781733894710776
PFN2	LB-NL+ vs LB-NL-	-0.0696733203303363	0.544100371789551
PGAM1	LB-NL+ vs LB-NL-	0.0492697851452127	0.658519251567898
PGAM2	LB-NL+ vs LB-NL-	0.809419452800793	0.0133559176859261
PGAM5	LB-NL+ vs LB-NL-	-0.0260363156797356	0.988275772765814
PGAP1	LB-NL+ vs LB-NL-	-0.0723736777096853	0.91683248014386
PGD	LB-NL+ vs LB-NL-	0.138006532473747	0.0767103732410004
PGK1	LB-NL+ vs LB-NL-	0.00247298315876967	0.998684482584687
PGLS	LB-NL+ vs LB-NL-	0.0644567659187615	0.631054172943992
PGM1	LB-NL+ vs LB-NL-	0.158282604005899	0.0922918267804517
PGM2	LB-NL+ vs LB-NL-	0.1043391252388	0.586851330507839
PGM2L1	LB-NL+ vs LB-NL-	-0.0642678242214419	0.882236824824098
PGM3	LB-NL+ vs LB-NL-	0.168759238366327	0.273663396185643
PGP	LB-NL+ vs LB-NL-	-0.125576797140153	0.208804325849007
PGRMC1	LB-NL+ vs LB-NL-	-0.0812867338043159	0.493655796363243
PGRMC2	LB-NL+ vs LB-NL-	0.195910148439946	0.388520300476961
PHACTR1	LB-NL+ vs LB-NL-	-0.55324083904887	0.10512660833156
PHB	LB-NL+ vs LB-NL-	-0.0518784447533259	0.435476907552216
PHB2	LB-NL+ vs LB-NL-	-0.0501955373651408	0.538671200862665
PHGDH	LB-NL+ vs LB-NL-	0.27704802172257	0.046613519639048
PHKA1	LB-NL+ vs LB-NL-	-0.00173793635951686	0.999877044888275
PHKB	LB-NL+ vs LB-NL-	-0.0124162388769122	0.989962132856084
PHPT1	LB-NL+ vs LB-NL-	0.0215462617872141	0.961457422842938
PHYHD1	LB-NL+ vs LB-NL-	0.146739714573053	0.606508939594269
PHYHIP	LB-NL+ vs LB-NL-	-0.320072387237082	0.000400797505905048
PHYHIPL	LB-NL+ vs LB-NL-	0.15147430679138	0.111930249995566
PI16	LB-NL+ vs LB-NL-	0.405331829462799	0.212461973197719
PI4K2A	LB-NL+ vs LB-NL-	-0.157348422240734	0.404816914409669
PI4KA	LB-NL+ vs LB-NL-	-0.217281665753889	0.147978003398728
PICALM	LB-NL+ vs LB-NL-	-0.116441918172166	0.50381124818801
PIGT	LB-NL+ vs LB-NL-	0.120974632211267	0.324472775350018
PIK3C3	LB-NL+ vs LB-NL-	-0.00231093433223528	0.999236214699381
PIK3R1	LB-NL+ vs LB-NL-	-0.096912575387109	0.869955841801196
PIK3R4	LB-NL+ vs LB-NL-	-0.190890305367356	0.0811707395152099
PIN1	LB-NL+ vs LB-NL-	-0.0536522731164879	0.75096272093986
PIP4K2A	LB-NL+ vs LB-NL-	0.168838928697517	0.306987670927857
PIP4K2B	LB-NL+ vs LB-NL-	-0.149766863833597	0.0626554030254265
PIP4K2C	LB-NL+ vs LB-NL-	0.0101132899487339	0.997112305305897
PIP5K1C	LB-NL+ vs LB-NL-	-0.237335851544897	0.169255667790258
PIPOX	LB-NL+ vs LB-NL-	0.0827841930166361	0.811563592922378
PIR	LB-NL+ vs LB-NL-	0.128046384770814	0.541948586913969
PITHD1	LB-NL+ vs LB-NL-	-0.0497334587888849	0.789882714595047
PITPNA	LB-NL+ vs LB-NL-	-0.0177228758865454	0.965544443432693
PITPNC1	LB-NL+ vs LB-NL-	-0.277380930177947	0.18389023191612
PITRM1	LB-NL+ vs LB-NL-	-0.0566847708707156	0.97648781230727
PKIA	LB-NL+ vs LB-NL-	-0.346062559015731	0.0122916923116888
PKM	LB-NL+ vs LB-NL-	0.013500622203885	0.958249394380559
PKP4	LB-NL+ vs LB-NL-	-0.00481445890037449	0.999099104935504
PLAA	LB-NL+ vs LB-NL-	0.012796513923594	0.986445666248479
PLBD2	LB-NL+ vs LB-NL-	-0.225154430693086	0.373238076176674
PLCB1	LB-NL+ vs LB-NL-	-0.470298714023187	0.0356442761759257
PLCB4	LB-NL+ vs LB-NL-	0.00876860273550215	0.998105745428565
PLCD1	LB-NL+ vs LB-NL-	0.260373480490268	0.0305923142195412
PLCD3	LB-NL+ vs LB-NL-	0.27828291833539	0.114714722846389
PLCG1	LB-NL+ vs LB-NL-	-0.0676881926709177	0.643275375318805
PLCL1	LB-NL+ vs LB-NL-	-0.00299705357237792	0.999620029301928
PLCL2	LB-NL+ vs LB-NL-	-0.292353309447166	0.0835279192689772
PLCXD3	LB-NL+ vs LB-NL-	0.657783479620068	0.0379234371308802
PLD3	LB-NL+ vs LB-NL-	-0.274717245654676	0.1688613086474
PLEC	LB-NL+ vs LB-NL-	0.303885629023741	0.0660908342865082
PLEKHB1	LB-NL+ vs LB-NL-	0.0487875194704702	0.941146418232541
PLIN3	LB-NL+ vs LB-NL-	0.176541360615607	0.452740010170795
PLIN4	LB-NL+ vs LB-NL-	0.192609774344706	0.347282330061498
PLLP	LB-NL+ vs LB-NL-	0.479333070746065	0.0543431158141798
PLP1	LB-NL+ vs LB-NL-	0.213623826170294	0.328377750098176
PLS3	LB-NL+ vs LB-NL-	0.251909365203618	0.102939287765317
PLSCR4	LB-NL+ vs LB-NL-	0.302692688732855	0.0194691817233927
PLXNA1	LB-NL+ vs LB-NL-	-0.097196161288437	0.872971922943491
PLXNA4	LB-NL+ vs LB-NL-	-0.366454492902398	0.0419095340638349
PLXNB1	LB-NL+ vs LB-NL-	0.344795982476707	0.0119128947372253
PMM1	LB-NL+ vs LB-NL-	-0.0577759478959787	0.928461647332421
PMP2	LB-NL+ vs LB-NL-	0.10089790089082	0.913059013016305
PMPCA	LB-NL+ vs LB-NL-	-0.151078137479291	0.647265952241949
PMVK	LB-NL+ vs LB-NL-	0.124411157057169	0.50803964810089
PNP	LB-NL+ vs LB-NL-	0.258828672990605	0.0590880896894811
PNPLA6	LB-NL+ vs LB-NL-	-0.0297297107803577	0.943562024744489
PNPO	LB-NL+ vs LB-NL-	-0.0614775118396872	0.737912452823502
PNPT1	LB-NL+ vs LB-NL-	0.0388172669459164	0.815968456403501
PODXL	LB-NL+ vs LB-NL-	-0.0407823113616164	0.906179309551379
POLDIP2	LB-NL+ vs LB-NL-	0.110581749466026	0.290780615574569
PON2	LB-NL+ vs LB-NL-	0.120256864103141	0.764973201177253
POR	LB-NL+ vs LB-NL-	-0.146855328946315	0.225337016952112
PPA1	LB-NL+ vs LB-NL-	-0.0124215461743348	0.989721926450344
PPA2	LB-NL+ vs LB-NL-	-0.00525287152069812	0.997890411341211
PPAP2B	LB-NL+ vs LB-NL-	0.151177936548639	0.406430295155331
PPAT	LB-NL+ vs LB-NL-	-0.0540044903508685	0.844155109422551
PPFIA2	LB-NL+ vs LB-NL-	-0.123161484197063	0.776651271336079
PPFIA3	LB-NL+ vs LB-NL-	-0.0191053062373745	0.975383216997453
PPIA	LB-NL+ vs LB-NL-	-0.0896730727608226	0.168489537642467
PPIB	LB-NL+ vs LB-NL-	0.0565571691647661	0.627719961168182
PPID	LB-NL+ vs LB-NL-	-0.0792317671132668	0.846359590442094
PPIF	LB-NL+ vs LB-NL-	0.169444997616649	0.540442178653767
PPIL1	LB-NL+ vs LB-NL-	-0.0977803491697169	0.823173199733802
PPIL3	LB-NL+ vs LB-NL-	0.0730884236189496	0.888522198297737
PPM1A	LB-NL+ vs LB-NL-	-0.0311773915068947	0.905517020822747
PPM1B	LB-NL+ vs LB-NL-	0.0762349955114652	0.397873810748611
PPM1E	LB-NL+ vs LB-NL-	0.062745742087744	0.828413784471494
PPM1F	LB-NL+ vs LB-NL-	0.103162148169632	0.28924796223666
PPM1H	LB-NL+ vs LB-NL-	-0.134941438193351	0.391790013233726
PPME1	LB-NL+ vs LB-NL-	-0.0570181720153387	0.479423404819002
PPOX	LB-NL+ vs LB-NL-	-0.0168750385570796	0.990600450133498
PPP1CB	LB-NL+ vs LB-NL-	-0.168432272015879	0.220790411052473
PPP1R11	LB-NL+ vs LB-NL-	-0.188246099088797	0.280426245938068
PPP1R12A	LB-NL+ vs LB-NL-	-0.0245712417840064	0.981722431940998
PPP1R14A	LB-NL+ vs LB-NL-	0.160177586361475	0.706472484893173
PPP1R1A	LB-NL+ vs LB-NL-	-0.707102662153421	0.111650547689364
PPP1R1B	LB-NL+ vs LB-NL-	-0.838536095936137	0.050116151096352
PPP1R2P3	LB-NL+ vs LB-NL-	-0.219228074850369	0.343271160819943
PPP1R7	LB-NL+ vs LB-NL-	-0.270741516431251	0.0723319997435738
PPP2CA	LB-NL+ vs LB-NL-	0.0708749120250516	0.800265046041737
PPP2CB	LB-NL+ vs LB-NL-	-0.0147319507259144	0.982272162995853
PPP2R1A	LB-NL+ vs LB-NL-	-0.107770157531483	0.0535319355140806
PPP2R2A	LB-NL+ vs LB-NL-	-0.211960180721297	0.059237965988174
PPP2R2C	LB-NL+ vs LB-NL-	-0.369414122161171	0.00371971491653422
PPP2R4	LB-NL+ vs LB-NL-	-0.0196234741034132	0.961293409486256
PPP2R5A	LB-NL+ vs LB-NL-	0.000547662673926447	0.999980424095664
PPP2R5B	LB-NL+ vs LB-NL-	-0.107469966175852	0.848958796631893
PPP2R5C	LB-NL+ vs LB-NL-	-0.226867421469866	0.115392244855514
PPP2R5D	LB-NL+ vs LB-NL-	-0.111416004844932	0.250316942568834
PPP2R5E	LB-NL+ vs LB-NL-	-0.0194542763132052	0.965546254873847
PPP3CA	LB-NL+ vs LB-NL-	-0.654933875424087	0.0392541692085125
PPP3CB	LB-NL+ vs LB-NL-	-0.190312115299136	0.0757302076257005
PPP3R1	LB-NL+ vs LB-NL-	-0.498072988401214	0.171052501840062
PPP5C	LB-NL+ vs LB-NL-	-0.0830845423165935	0.43911156407428
PPP6C	LB-NL+ vs LB-NL-	-0.115878357395636	0.853933713960652
PPT1	LB-NL+ vs LB-NL-	0.238306074721971	0.0581971061101807
PRAF2	LB-NL+ vs LB-NL-	-0.152142320872097	0.116544091847486
PRCP	LB-NL+ vs LB-NL-	-0.0969716239995508	0.678262817229608
PRDX1	LB-NL+ vs LB-NL-	0.238726262982103	0.0181391610519991
PRDX2	LB-NL+ vs LB-NL-	0.112253487838298	0.0931197662353168
PRDX3	LB-NL+ vs LB-NL-	0.0702252962788038	0.351390492411509
PRDX4	LB-NL+ vs LB-NL-	0.048698252395797	0.904910233812037
PRDX5	LB-NL+ vs LB-NL-	0.0123000984048603	0.936329842665709
PRDX6	LB-NL+ vs LB-NL-	0.147106217223674	0.324482956030856
PREB	LB-NL+ vs LB-NL-	-0.215205790955143	0.0726308380726096
PREP	LB-NL+ vs LB-NL-	-0.108330638254757	0.296962049157354
PREPL	LB-NL+ vs LB-NL-	0.0713530552665085	0.824654365950764
PREX1	LB-NL+ vs LB-NL-	0.364751848962866	0.0069196926772167
PRKAA1	LB-NL+ vs LB-NL-	0.0855248464561271	0.346134216740621
PRKAA2	LB-NL+ vs LB-NL-	-0.0791475930579691	0.917822211285137
PRKACA	LB-NL+ vs LB-NL-	0.125602902563673	0.728657397405325
PRKACB	LB-NL+ vs LB-NL-	0.0262343901454554	0.936556401610068
PRKAG1	LB-NL+ vs LB-NL-	0.0777005462329003	0.840020396702298
PRKAR1A	LB-NL+ vs LB-NL-	0.186334946815209	0.0875159290196779
PRKAR1B	LB-NL+ vs LB-NL-	-0.0523488845960428	0.920994348985511
PRKAR2A	LB-NL+ vs LB-NL-	0.107447419264133	0.430660473251796
PRKAR2B	LB-NL+ vs LB-NL-	-0.182607840601445	0.254005713274843
PRKCA	LB-NL+ vs LB-NL-	0.197216968864902	0.0472635656761495
PRKCB	LB-NL+ vs LB-NL-	-0.502709633497952	0.0782289397946165
PRKCD	LB-NL+ vs LB-NL-	-0.331467360820753	0.145375948632383
PRKCE	LB-NL+ vs LB-NL-	-0.0410219720795161	0.873501715168099
PRKCG	LB-NL+ vs LB-NL-	-0.334083619755322	0.238973456032109
PRKCSH	LB-NL+ vs LB-NL-	0.0693382310966301	0.495591997388275
PRKDC	LB-NL+ vs LB-NL-	0.320491788078239	0.058434413949885
PRKRA	LB-NL+ vs LB-NL-	0.102548765548804	0.603103243249585
PRMT1	LB-NL+ vs LB-NL-	-0.0372398357280451	0.923643780891202
PRMT5	LB-NL+ vs LB-NL-	0.0505328366483079	0.571558285852018
PRNP	LB-NL+ vs LB-NL-	-0.160579476277811	0.216771337570623
PRODH	LB-NL+ vs LB-NL-	0.233909464852433	0.271217511715608
PROSC	LB-NL+ vs LB-NL-	0.00990009371434365	0.972805380999446
PRPF19	LB-NL+ vs LB-NL-	0.245729881565018	0.138291297913654
PRPF8	LB-NL+ vs LB-NL-	-0.00266942550262178	0.999766189895589
PRPS1	LB-NL+ vs LB-NL-	0.0179749656193182	0.966923070261667
PRPSAP1	LB-NL+ vs LB-NL-	0.0984514605818816	0.569848501203644
PRPSAP2	LB-NL+ vs LB-NL-	0.182897363836591	0.133443162745809
PRR36	LB-NL+ vs LB-NL-	-0.326727586298558	0.170636920942689
PRRT2	LB-NL+ vs LB-NL-	-0.36464071641468	0.14942455199824
PRRT3	LB-NL+ vs LB-NL-	-0.12754045549026	0.571540111081694
PRSS1	LB-NL+ vs LB-NL-	-0.0494175958224899	0.970425162195703
PRUNE	LB-NL+ vs LB-NL-	0.0663782198803273	0.939735845290426
PRUNE2	LB-NL+ vs LB-NL-	-0.464333317944191	0.0034813469288919
PSAP	LB-NL+ vs LB-NL-	0.0354740496185287	0.894628867787505
PSAT1	LB-NL+ vs LB-NL-	0.234108560826832	0.0412730622413646
PSIP1	LB-NL+ vs LB-NL-	0.416877337915066	0.0332496976771105
PSMA1	LB-NL+ vs LB-NL-	-0.0816462919147188	0.330017470293941
PSMA2	LB-NL+ vs LB-NL-	-0.120351285968762	0.272677580425187
PSMA3	LB-NL+ vs LB-NL-	0.00792667745301504	0.993619142561252
PSMA4	LB-NL+ vs LB-NL-	-0.0765453952758524	0.400303683264176
PSMA5	LB-NL+ vs LB-NL-	-0.0430432994154632	0.624340797803458
PSMA6	LB-NL+ vs LB-NL-	-0.0835049402745405	0.222402684703354
PSMA7	LB-NL+ vs LB-NL-	-0.0516159437518943	0.617838515351159
PSMB1	LB-NL+ vs LB-NL-	-0.103506716282305	0.29978433524713
PSMB2	LB-NL+ vs LB-NL-	0.0156024469390992	0.981247179037666
PSMB3	LB-NL+ vs LB-NL-	0.0603095657325491	0.825835293194261
PSMB4	LB-NL+ vs LB-NL-	-0.0297975325198361	0.876504420311805
PSMB5	LB-NL+ vs LB-NL-	-0.0838601825580046	0.276698838095956
PSMB6	LB-NL+ vs LB-NL-	-0.0558370929816654	0.802808558590799
PSMB7	LB-NL+ vs LB-NL-	-0.115128139280783	0.677986500742497
PSMC1	LB-NL+ vs LB-NL-	-0.0289609973315194	0.962765672639784
PSMC2	LB-NL+ vs LB-NL-	-0.0344581424050099	0.842141775628597
PSMC3	LB-NL+ vs LB-NL-	-0.00943594696441563	0.965098601376934
PSMC4	LB-NL+ vs LB-NL-	0.0203970076500693	0.958682136811674
PSMC5	LB-NL+ vs LB-NL-	-0.0290399376909931	0.79480522580062
PSMC6	LB-NL+ vs LB-NL-	0.0337086767792143	0.744860035742405
PSMD1	LB-NL+ vs LB-NL-	0.0165350744132549	0.963329361826017
PSMD10	LB-NL+ vs LB-NL-	0.186975852383232	0.443078455817509
PSMD11	LB-NL+ vs LB-NL-	-0.0122682699875209	0.970016895628958
PSMD12	LB-NL+ vs LB-NL-	-0.0191918294031416	0.980058554934635
PSMD13	LB-NL+ vs LB-NL-	0.119393617843186	0.576461145168547
PSMD14	LB-NL+ vs LB-NL-	0.10223915117566	0.380492715839444
PSMD2	LB-NL+ vs LB-NL-	0.0632973935177203	0.17436848552114
PSMD3	LB-NL+ vs LB-NL-	0.138937329879272	0.170822006514211
PSMD4	LB-NL+ vs LB-NL-	0.0634790117982437	0.85532372557112
PSMD5	LB-NL+ vs LB-NL-	0.0780978363648658	0.759704935429824
PSMD6	LB-NL+ vs LB-NL-	0.044752892465728	0.831021974778443
PSMD7	LB-NL+ vs LB-NL-	0.0730873517489685	0.584554487210107
PSMD8	LB-NL+ vs LB-NL-	-0.0927015973904303	0.546296746422487
PSMD9	LB-NL+ vs LB-NL-	0.0510392653676506	0.692982117951203
PSME1	LB-NL+ vs LB-NL-	0.0810283469608772	0.720604545739239
PSME2	LB-NL+ vs LB-NL-	0.15451302841995	0.373390233209782
PSMF1	LB-NL+ vs LB-NL-	0.0982690825582943	0.593376330460515
PTBP1	LB-NL+ vs LB-NL-	0.258555043287564	0.0511289347940602
PTBP2	LB-NL+ vs LB-NL-	0.0923999505181169	0.406534922737315
PTDSS1	LB-NL+ vs LB-NL-	0.124917751788776	0.617599279001237
PTGDS	LB-NL+ vs LB-NL-	0.150251308540504	0.443001507274439
PTGES2	LB-NL+ vs LB-NL-	0.0563924263701587	0.508445595459364
PTGES3	LB-NL+ vs LB-NL-	-0.0333330409730724	0.79386238740659
PTGR1	LB-NL+ vs LB-NL-	-0.261738998175995	0.106197324011939
PTGR2	LB-NL+ vs LB-NL-	0.146644360772479	0.271541069941124
PTK2B	LB-NL+ vs LB-NL-	-0.219119775513568	0.370085353850286
PTMA	LB-NL+ vs LB-NL-	0.280115582601555	0.435278325684353
PTP4A2	LB-NL+ vs LB-NL-	-0.135090272624426	0.367069448244187
PTPMT1	LB-NL+ vs LB-NL-	0.00621226509745115	0.998230992739345
PTPN11	LB-NL+ vs LB-NL-	-0.0174955570396179	0.867721112359672
PTPN23	LB-NL+ vs LB-NL-	-0.0573498502108345	0.908444052380378
PTPN5	LB-NL+ vs LB-NL-	-0.851614787629828	0.0587549510636816
PTPRA	LB-NL+ vs LB-NL-	0.194177883188447	0.3929760270531
PTPRD	LB-NL+ vs LB-NL-	0.103244863309032	0.717426243580538
PTPRE	LB-NL+ vs LB-NL-	-0.00409823365425074	0.998800507803154
PTPRF	LB-NL+ vs LB-NL-	-0.000534310662385684	0.999969833751698
PTPRN	LB-NL+ vs LB-NL-	-0.393852487519133	0.225450126822066
PTPRN2	LB-NL+ vs LB-NL-	-0.307438747043794	0.39085597331354
PTPRS	LB-NL+ vs LB-NL-	-0.152266298395886	0.774384901172711
PTPRZ1	LB-NL+ vs LB-NL-	-0.0199054454141045	0.96167251339272
